Gene_ID	Top1_NAA1	Top1_NAA2	Top1_IAA1	Top1_IAA2
MIR6809	0.517241	1.612069	10.956897	7.887931
MIR6810	0.000000	0.400000	3.957143	2.371428
MIR6811	0.965517	0.000000	10.810345	10.034483
MIR6812	1.265625	0.937500	25.390625	17.671875
MIR6813	0.000000	0.107143	10.375000	7.071429
MIR6814	0.000000	0.000000	10.342857	11.542857
MIR6815	0.000000	0.163934	23.327869	16.213116
MIR6816	0.242424	0.030303	12.590909	5.409091
MIR6817	0.378788	1.727273	27.113636	20.553030
MIR6818	0.800000	1.476923	9.507692	4.430769
MIR6819	0.000000	1.131148	25.672131	16.229507
MIR6820	2.241935	1.596774	11.225806	5.758065
MIR6821	0.810811	1.621622	63.202702	36.567566
MIR6822	0.000000	0.000000	3.147541	0.000000
MIR6823	0.000000	0.000000	7.672131	8.000000
MIR6824	0.000208	0.007903	0.034170	0.089179
MIR6825	0.606061	0.242424	58.939392	36.803032
MIR6826	0.591837	1.969388	23.612246	19.071428
MIR6827	0.237288	1.711864	31.338984	19.661016
MIR6828	0.0	0.0	1.233333	0.000000
MIR6829	0.417910	0.343284	10.000000	8.373138
MIR6830	0.000000	0.000000	1.928571	1.857143
MIR6831	1.185185	0.691358	12.172839	4.592593
MIR6832	0.0	0.0	0.0	0.0
MIR6833	0.0	0.0	0.0	0.0
MIR6834	0.0	0.0	0.0	0.0
MIR6835	2.859375	12.109375	95.734375	63.078125
MIR6836	0.000000	0.000000	16.984127	13.095238
MIR6837	0.437500	5.390625	19.531250	20.531250
MIR6838	0.185430	0.113000	2.194144	1.470337
MIR6839	0.380531	0.539823	6.159292	3.752212
MIR6840	0.000000	2.225352	34.014084	14.859155
MIR6841	0.0	0.0	0.0	0.000000
MIR6842	0.000000	0.000000	1.969231	0.692308
MIR6843	0.198675	0.397351	4.490066	3.317881
MIR6844	2.822581	3.112903	0.838710	1.532258
MIR6845	0.868852	1.000000	40.590164	27.163935
MIR6846	0.800000	2.866667	45.583332	34.366665
MIR6847	5.086957	6.304348	61.260868	39.101448
MIR6848	0.658140	1.749478	35.735497	20.739096
MIR6849	5.797101	6.884058	64.188408	50.014492
MIR6850	1.344262	2.196721	103.081970	75.606560
MIR6851	1.626866	0.000000	53.910446	24.223881
MIR6852	0.500343	1.730836	13.375673	7.237055
MIR6853	0.000000	0.540541	18.337837	12.418919
MIR6854	1.000000	0.000000	5.884058	5.028986
MIR6855	0.373134	0.000000	15.820895	7.791045
MIR6856	1.402985	1.313433	14.850746	12.701492
MIR6857	0.537634	0.967742	11.354838	8.419354
MIR6858	0.000000	1.029851	12.298508	8.656716
MIR6859-1	0.584953	0.852020	14.186359	2.772347
MIR6859-2	0.613258	0.877698	14.292759	2.929566
MIR6859-3	0.674041	0.931399	14.507960	3.271260
MIR6859-4	0.642931	0.904150	14.399956	3.095703
MIR6860	0.000000	0.000000	3.378788	1.242424
MIR6861	0.000000	0.609890	4.501983	2.422613
MIR6862-1	0.409524	1.906286	15.401563	12.026962
MIR6862-2	0.511905	2.065143	15.555580	12.187322
MIR6863	0.0	0.0	0.000000	0.000000
MIR6864	1.742857	3.628572	17.957144	17.471428
MIR6865	0.861538	3.046154	10.138461	16.046154
MIR6866	0.000000	0.434783	7.927536	4.956522
MIR6867	0.000000	1.223881	11.805970	7.880597
MIR6868	0.000000	0.000000	25.258621	17.189655
MIR6869	0.000000	0.903226	11.887096	15.596774
MIR6870	1.666667	0.000000	1.566667	4.916667
MIR6871	0.000000	0.267857	12.750000	9.303572
MIR6872	0.000000	0.000000	0.166834	0.033429
MIR6873	0.0	0.0	0.0	0.0
MIR6874	0.676056	1.408451	18.957747	12.774648
MIR6875	1.000000	1.861111	52.541668	34.236111
MIR6876	0.780822	0.506849	8.493151	3.178082
MIR6877	1.265625	2.718750	24.062500	16.468750
MIR6878	1.818182	0.590909	10.774680	4.867543
MIR6879	0.000000	0.560606	2.621212	2.772727
MIR6880	0.516129	0.645161	19.483871	26.919355
MIR6881	1.131579	0.000000	16.394737	9.184211
MIR6882	0.000000	0.000000	8.545455	10.969697
MIR6883	0.000000	0.717949	18.743589	22.846153
MIR6884	2.423077	0.089744	15.653846	13.679487
MIR6885	0.636364	0.909091	14.090909	10.439394
MIR6886	0.475410	1.918033	60.573769	53.327869
MIR6887	0.000000	0.000000	1.015385	0.000000
MIR6888	0.522388	1.940299	19.402985	10.000000
MIR6889	0.677966	2.152542	30.644068	29.949152
MIR6890	1.852459	1.229508	29.983606	25.344263
MIR6891	0.0	0.0	0.0	0.0
MIR6892	1.365217	2.304348	23.817390	22.747826
MIR6893	0.521739	2.086957	50.826088	54.724636
MIR6894	0.473684	2.245614	24.122807	14.631579
MIR6895	2.038461	0.730769	23.320513	16.628204
MIR7-1	4.481818	7.400000	8.727273	4.918182
MIR7-2	0.0	0.0	0.100000	0.0
MIR7-3	0.000000	0.000000	0.527273	0.454545
MIR7-3HG	0.000000	0.000000	0.639323	0.447917
MIR708	0.000000	0.0	0.000000	0.000000
MIR7106	0.000000	0.000000	0.219863	0.201300
MIR7107	0.000000	1.787500	20.350000	11.687500
MIR7108	0.264368	0.000000	26.908047	23.011494
MIR7109	1.002818	1.677433	27.340052	23.027740
MIR711	0.000000	0.000000	0.197368	0.000000
MIR7110	0.732558	0.000000	13.837210	9.139535
MIR7111	9.694445	13.027778	133.708328	95.611115
MIR7112	2.307692	3.646154	39.384617	30.015385
MIR7113	1.000000	2.576271	34.728813	33.050846
MIR7114	0.885246	1.459016	10.508197	13.770492
MIR7150	1.127660	1.531915	9.031915	7.882979
MIR7151	0.000000	0.0	0.000000	0.000000
MIR7152	0.000000	0.000000	0.000000	0.000000
MIR7153	0.0	0.0	0.000000	0.000000
MIR7154	0.0	0.0	0.0	0.000000
MIR7155	0.000000	0.000000	0.000000	0.000000
MIR7156	0.000000	0.000000	1.616667	0.250000
MIR7157	0.000000	0.000000	0.716667	0.000000
MIR7158	0.0	0.0	0.0	0.0
MIR7159	0.0	0.0	0.787879	0.000000
MIR7160	0.0	0.0	0.0	0.0
MIR7161	1.214286	3.690476	28.130953	26.607143
MIR7162	0.0	0.0	0.000000	0.000000
MIR718	0.000000	0.0	0.200000	1.128571
MIR744	1.204082	1.193878	16.255102	9.632653
MIR7515	0.0	0.0	0.0	0.0
MIR7515HG	0.0	0.0	0.0	0.0
MIR758	0.0	0.0	0.295455	0.0
MIR759	0.0	0.000000	0.000000	0.000000
MIR760	0.000000	0.425000	27.600000	16.900000
MIR761	0.882453	0.238662	1.240676	0.255130
MIR762	0.000000	0.000000	0.000000	0.003699
MIR762HG	1.804875	2.744665	19.744770	12.205217
MIR764	0.0	0.0	0.0	0.0
MIR7641-1	0.0	0.0	0.0	0.0
MIR7641-2	0.0	0.0	0.0	0.0
MIR765	2.570175	4.385965	20.736841	10.666667
MIR766	0.000000	1.279279	1.990991	2.153153
MIR767	0.0	0.0	0.000000	0.000000
MIR769	0.0	0.449153	3.152542	1.838983
MIR770	0.0	0.0	0.089193	0.000000
MIR7702	0.000000	0.0	0.000000	0.0
MIR7703	0.390123	1.351048	10.204751	8.930551
MIR7704	0.000000	0.000000	0.000000	0.000000
MIR7705	0.003449	0.002906	0.000251	0.000306
MIR7706	0.302597	0.300230	5.710279	2.426221
MIR7843	0.000000	0.000000	2.746835	1.000000
MIR7844	0.047784	0.003412	0.003790	0.003896
MIR7845	0.000000	0.000000	11.616161	8.717172
MIR7846	0.0	0.000000	0.000000	0.000000
MIR7847	0.0	0.0	0.062351	0.000000
MIR7848	0.000000	0.000000	0.000000	0.000000
MIR7849	0.000000	0.358491	2.273585	1.273585
MIR7850	0.000000	0.000000	1.303797	0.607595
MIR7851	1.062500	0.931250	5.918750	1.368750
MIR7852	0.0	0.0	0.0	0.000000
MIR7853	0.0	0.0	0.0	0.0
MIR7854	2.461539	7.107692	43.538460	23.615385
MIR7855	0.000000	0.000013	1.950847	0.000000
MIR7856	0.000000	0.000000	0.000000	0.285714
MIR7973-1	0.000000	0.000000	1.189613	0.828066
MIR7973-2	0.000000	0.000000	1.139334	0.711407
MIR7974	0.936709	0.101266	20.544304	19.265823
MIR7975	1.955882	1.558824	5.382353	3.176471
MIR7976	0.000000	0.636364	1.757576	2.939394
MIR7977	0.0	0.0	0.0	0.0
MIR7978	0.000000	0.000000	0.000000	0.000000
MIR802	0.0	0.0	0.0	0.0
MIR8052	0.0	0.0	0.0	0.0
MIR8053	0.342466	0.000000	0.178082	0.068493
MIR8054	0.0	0.0	0.0	0.0
MIR8055	0.000000	1.144330	17.268042	11.113402
MIR8056	0.000000	0.0	0.000000	0.0
MIR8057	0.000000	0.000000	0.000000	0.000000
MIR8058	0.0	0.0	0.0	0.000000
MIR8059	0.0	0.740741	0.000000	0.000000
MIR8060	0.0	0.0	0.0	0.0
MIR8061	0.0	0.0	0.0	0.0
MIR8062	0.0	0.0	0.0	0.0
MIR8063	1.740741	1.851852	2.543210	0.962963
MIR8064	0.911111	0.188889	4.544445	9.677778
MIR8065	0.0	0.0	0.0	0.0
MIR8066	4.641026	7.307693	4.833333	4.089744
MIR8067	0.0	0.0	0.0	0.0
MIR8068	1.602941	0.0	2.161765	0.0
MIR8069-1	0.0	0.0	0.0	0.0
MIR8069-2	0.0	0.0	0.0	0.0
MIR8070	0.0	1.477273	4.926136	4.210227
MIR8071-1	0.0	0.0	0.0	0.0
MIR8071-2	0.0	0.0	0.0	0.0
MIR8072	0.900000	1.337500	116.537498	68.837502
MIR8073	0.000000	0.0	0.000000	0.000000
MIR8074	0.0	0.0	0.000000	0.0
MIR8075	4.396602	6.593781	89.424805	55.298950
MIR8076	0.240964	0.120482	4.012048	1.626506
MIR8077	0.000000	0.680000	4.266667	3.306667
MIR8078	0.000000	0.000000	1.619048	0.000000
MIR8079	0.0	0.0	0.819444	0.791667
MIR8080	0.0	0.0	0.0	0.0
MIR8081	0.0	0.0	0.000000	0.0
MIR8082	0.000000	0.000000	0.604938	0.740741
MIR8083	0.0	0.000000	0.000000	0.000000
MIR8084	0.0	0.0	0.000000	0.0
MIR8085	0.569231	0.000000	14.815385	7.723077
MIR8086	0.000000	0.000000	0.795699	3.247312
MIR8087	0.730769	0.294872	1.333333	0.525641
MIR8088	0.0	0.0	0.0	0.0
MIR8089	0.000000	0.000000	0.000000	0.000000
MIR8485	0.0	0.0	0.0	0.0
MIR873	0.0	0.0	0.0	0.0
MIR874	0.000000	0.000000	0.000000	0.000000
MIR875	1.750000	1.328947	0.065789	1.328947
MIR876	0.0	0.0	0.0	0.0
MIR877	0.0	0.0	0.0	0.0
MIR885	0.0	0.000000	0.000000	0.000000
MIR887	0.0	0.0	0.0	0.0
MIR888	0.0	0.0	0.0	0.0
MIR889	0.0	0.0	0.000000	0.0
MIR890	0.0	0.0	0.0	0.0
MIR891A	0.0	0.0	0.0	0.0
MIR891B	0.0	0.0	0.0	0.0
MIR892A	0.0	0.0	0.0	0.0
MIR892B	0.0	0.0	0.0	0.0
MIR892C	0.0	0.0	0.0	0.0
MIR9-1	0.000000	0.651685	6.022472	5.573034
MIR9-2	0.0	0.0	0.000000	0.000000
MIR9-3	0.0	0.0	0.000000	0.000000
MIR920	0.0	0.0	0.0	0.0
MIR921	0.000000	0.000000	2.839286	0.375000
MIR922	0.000038	0.000000	0.007714	0.006086
MIR924	0.000000	3.584906	8.886792	6.075472
MIR92A1	0.003960	0.003614	0.003010	0.028171
MIR92A2	0.0	0.0	0.000000	0.0
MIR92B	0.000000	0.0	9.677085	7.145833
MIR93	0.000000	0.000000	16.725000	16.337500
MIR933	2.545455	1.246753	40.337662	25.025974
MIR934	0.0	0.0	0.0	0.0
MIR935	0.006696	0.003434	0.019381	0.033985
MIR936	0.000000	0.000000	1.489899	0.938889
MIR937	0.0	0.0	0.0	0.0
MIR938	1.120482	3.048193	18.686747	13.289157
MIR939	0.000011	1.940016	56.439068	43.846996
MIR940	0.0	0.000000	6.606383	4.106383
MIR941-1	0.818721	3.442954	53.241589	36.277695
MIR941-2	0.161408	0.354993	5.959598	2.969142
MIR941-3	0.173831	0.366845	6.098447	2.998586
MIR941-4	0.176638	0.350924	6.068321	3.000854
MIR941-5	0.161705	0.320618	5.989032	2.967363
MIR942	0.872093	1.395349	6.930233	4.244186
MIR943	1.319694	0.425660	34.463089	22.435211
MIR944	0.0	0.000000	0.000000	0.0
MIR95	0.518519	0.000000	1.654321	2.481482
MIR9500	0.0	0.0	0.000000	0.000000
MIR96	0.0	0.000000	1.337662	3.233766
MIR98	2.563025	2.403361	14.588235	10.252101
MIR99A	0.0	0.0	0.0	0.0
MIR99AHG	0.0	0.0	0.0	0.0
MIR99B	0.000000	0.000000	7.694040	12.582136
MIRLET7A1	0.412500	3.325000	6.437500	4.100000
MIRLET7A2	6.569445	7.000000	41.458336	30.138889
MIRLET7A3	0.000134	0.001686	0.001774	0.000900
MIRLET7B	0.004754	0.005777	0.002948	0.006187
MIRLET7BHG	3.047068	6.042995	82.338943	54.814224
MIRLET7C	0.0	0.0	0.0	0.0
MIRLET7D	5.275862	1.321839	27.977011	11.402299
MIRLET7DHG	7.331357	13.320978	37.884357	27.281691
MIRLET7E	0.000000	0.000000	0.025716	0.082187
MIRLET7F1	9.632184	11.988505	22.781609	19.011496
MIRLET7F2	0.000000	0.000000	2.843374	2.626506
MIRLET7G	0.333333	1.916667	18.869047	16.464285
MIRLET7I	1.702381	1.654762	90.607140	58.440475
MIS12	1.615115	2.731482	9.247498	5.898648
MIS18A	0.966900	1.838956	11.523233	7.469128
MIS18BP1	5.198242	6.489847	12.071383	8.549298
MISP	0.285163	0.858997	17.721151	11.341986
MITD1	1.830769	1.460440	8.980220	6.105494
MITF	0.000981	0.002681	0.023286	0.014410
MIXL1	0.351232	0.453695	3.533005	2.162069
MKI67	16.018728	20.097958	99.747726	75.263786
MKKS	1.631480	2.024360	7.966583	4.372892
MKL1	1.425863	2.878733	41.299976	28.787771
MKL2	2.311366	3.617514	14.756295	10.909369
MKLN1	0.935608	1.166511	2.831790	1.964244
MKLN1-AS	0.284457	0.599707	0.992669	0.661779
MKNK1	0.990529	2.182053	13.275995	9.284643
MKNK1-AS1	0.890213	1.830693	11.943032	7.248426
MKNK2	1.183091	2.543197	56.335541	37.423779
MKRN1	1.430196	2.774987	16.930458	11.948440
MKRN2	2.653280	5.122775	26.657520	17.664001
MKRN2OS	2.594096	3.444649	17.364391	11.940959
MKRN3	0.709547	1.400663	17.401402	13.691485
MKRN7P	0.0	0.0	0.0	0.0
MKRN9P	0.0	0.0	0.0	0.0
MKS1	0.410307	1.405980	10.026358	7.841464
MKX	0.328112	0.287167	1.177521	0.793350
MKX-AS1	0.000000	0.000000	0.356959	0.000000
MLANA	1.113517	0.561680	1.782152	0.646982
MLC1	0.0	0.000000	0.000000	0.000000
MLEC	1.376893	2.631830	16.843401	12.061225
MLF1	0.241822	0.268341	0.752687	0.683528
MLF2	3.566823	5.646906	78.075920	59.404572
MLH1	1.692512	2.452116	9.005487	6.489290
MLH3	1.647163	2.014058	7.512538	5.079027
MLIP	0.000000	0.0	0.000000	0.000000
MLIP-IT1	0.000000	0.0	0.000000	0.0
MLK7-AS1	0.832290	1.508809	4.697546	4.444644
MLKL	1.348837	1.027986	10.386677	5.749704
MLLT1	1.205327	1.773141	31.262375	20.988014
MLLT10	5.556440	7.913052	27.410851	17.117628
MLLT10P1	1.257054	1.421622	0.627027	0.272072
MLLT11	0.762743	0.980074	3.340248	1.892403
MLLT3	0.558609	0.305567	1.289395	0.703592
MLLT4	0.479551	0.733225	4.002883	2.701147
MLLT4-AS1	0.000000	0.0	0.921246	0.938987
MLLT6	0.0	0.0	0.0	0.0
MLN	0.0	0.160839	0.000000	0.606643
MLNR	0.072639	0.0	2.255044	1.627119
MLPH	1.811888	3.783683	32.444992	20.929838
MLST8	2.223773	3.658334	50.404289	33.849876
MLX	1.690197	3.692608	26.691275	19.133408
MLXIP	1.281320	2.344140	32.223728	24.084135
MLXIPL	1.215680	1.960037	45.933495	33.943592
MLYCD	0.785877	1.322096	16.025057	9.055125
MMAA	0.110550	0.142184	0.850076	0.539122
MMAB	0.288521	1.161657	6.329705	4.164893
MMACHC	3.288910	4.770062	44.233063	29.644577
MMADHC	3.743711	4.280684	14.304757	7.776221
MMD	0.829232	1.202350	8.534704	5.210430
MMD2	0.000000	0.000000	0.000000	0.000000
MME	0.0	0.0	0.0	0.0
MMEL1	0.0	0.0	0.0	0.0
MMGT1	1.493147	1.709430	7.065516	4.579495
MMP1	0.0	0.0	0.0	0.0
MMP10	0.0	0.0	0.0	0.0
MMP11	0.0	0.0	0.0	0.0
MMP12	0.0	0.0	0.0	0.0
MMP13	0.0	0.0	0.0	0.0
MMP14	0.469393	0.433779	7.316639	5.081803
MMP15	0.309443	0.788821	17.105476	12.685147
MMP16	0.0	0.000000	0.0	0.0
MMP17	0.653239	1.095930	28.339701	19.107557
MMP19	0.051844	0.098799	1.012683	0.739424
MMP2	0.0	0.0	0.000000	0.000000
MMP20	0.000000	0.0	0.000000	0.000000
MMP21	0.801148	1.068894	2.228079	0.967641
MMP23A	0.000000	0.000000	0.402594	0.000000
MMP23B	0.000000	0.000000	1.114921	0.514117
MMP24	0.908001	1.470071	21.125307	14.605410
MMP24-AS1	1.953477	4.524974	69.481453	46.507580
MMP25	0.145290	0.416690	12.669487	8.055051
MMP25-AS1	0.493619	1.165954	13.059521	9.073831
MMP26	0.0	0.0	0.000000	0.0
MMP27	0.0	0.0	0.0	0.0
MMP28	0.0	0.0	0.0	0.0
MMP3	0.0	0.0	0.0	0.0
MMP7	0.0	0.0	0.000000	0.000000
MMP8	0.0	0.0	0.0	0.0
MMP9	0.0	0.0	0.638699	0.532962
MMRN1	0.0	0.0	0.0	0.000000
MMRN2	0.427136	0.838000	5.912898	3.483848
MMS19	3.185998	5.226949	37.169880	26.215851
MMS22L	3.267962	4.440009	10.954347	6.640634
MN1	0.125199	0.157358	4.102435	2.746030
MNAT1	3.023861	4.566884	15.809834	11.588937
MND1	2.386980	3.915913	11.656807	6.871609
MNDA	0.0	0.0	0.0	0.0
MNS1	0.878893	1.050420	2.604053	2.111715
MNT	1.137856	1.570012	29.070631	22.553284
MNX1	0.000000	0.246748	7.957727	6.674445
MNX1-AS1	0.583587	0.719352	15.716312	10.481256
MOAP1	0.0	0.0	0.0	0.0
MOB1A	5.643341	7.009782	33.347630	20.744921
MOB1B	1.850480	2.091868	6.163581	4.276424
MOB2	0.879202	1.984046	26.461916	17.344160
MOB3A	1.084960	1.495347	20.117983	13.050229
MOB3B	0.000000	0.000000	0.567663	0.352797
MOB3C	0.324958	0.961139	9.326976	6.479062
MOB4	0.000000	1.689777	2.985263	1.613848
MOBP	0.0	0.000000	0.000000	0.000000
MOCOS	1.124679	1.787312	12.930326	7.741841
MOCS1	0.573981	1.247506	12.884177	8.389186
MOCS2	1.004066	1.118871	6.270270	4.302798
MOCS3	1.091833	2.378485	17.781403	12.712201
MOG	0.0	0.0	0.0	0.0
MOGAT1	0.000000	0.000000	0.000000	0.000000
MOGAT2	0.0	0.000000	0.000000	0.000000
MOGAT3	0.0	0.0	0.000000	0.000000
MOGS	1.311917	2.374784	41.962349	28.641798
MOK	0.353411	0.613161	3.893992	2.484716
MON1A	0.354260	0.657399	11.751122	6.688789
MON1B	1.130215	2.508491	22.044458	15.263414
MON2	2.859669	3.890473	11.158015	7.617703
MORC1	0.0	0.0	0.000000	0.0
MORC2	1.640435	2.075761	12.096162	8.802041
MORC2-AS1	0.829502	1.450070	4.372618	3.509741
MORC3	4.435940	4.536505	11.205606	8.186764
MORC4	1.095983	1.432707	8.003390	5.626239
MORF4L1	10.364983	13.078738	46.480774	33.228111
MORF4L2	4.073049	6.747277	22.068882	14.648820
MORF4L2-AS1	0.483275	0.533101	2.607383	2.835540
MORN1	0.344794	0.492723	7.372706	4.813543
MORN2	0.268556	0.403509	1.468286	1.311741
MORN3	0.269430	0.000000	2.981865	2.437824
MORN4	0.640637	0.820124	6.048951	5.097515
MORN5	0.000000	0.000000	1.913842	0.699153
MOS	0.0	0.0	0.000000	0.000000
MOSPD1	0.714871	1.236379	4.146252	2.965178
MOSPD2	0.130157	0.270181	0.489334	0.342355
MOSPD3	0.816239	0.488604	16.490385	9.226496
MOV10	1.802579	3.777012	39.623390	25.581034
MOV10L1	0.0	0.000000	0.000000	0.000000
MOXD1	0.000000	0.000000	0.473097	0.297900
MOXD2P	0.0	0.0	0.0	0.0
MPC1	0.015655	0.026855	0.178162	0.145543
MPC1L	0.0	0.000000	0.310105	0.433798
MPC2	1.000793	0.925089	10.510694	7.552921
MPDU1	1.681846	3.517925	28.346724	19.267202
MPDZ	0.0	0.0	0.0	0.0
MPEG1	0.026596	0.057618	0.158987	0.096188
MPG	0.164023	0.830186	11.983072	7.810935
MPHOSPH10	3.789135	4.571026	13.894366	9.641047
MPHOSPH6	4.095368	5.760218	12.187102	10.724795
MPHOSPH8	3.602624	4.385075	15.429592	12.072268
MPHOSPH9	4.849275	6.932664	14.351170	8.745597
MPI	1.145330	2.690398	27.475014	18.314842
MPL	0.778326	1.162963	7.290566	5.724829
MPLKIP	2.112646	3.862912	34.399574	28.821466
MPND	0.794206	1.855160	32.374168	22.331322
MPO	0.000000	0.000000	0.094868	0.093313
MPP1	0.783341	0.871643	4.511650	2.873009
MPP2	0.396552	0.599716	9.448486	6.811057
MPP3	1.009876	1.737213	19.712835	12.858201
MPP4	0.000000	0.152970	0.513019	0.381204
MPP5	3.821505	4.156384	11.955688	7.713267
MPP6	1.870250	2.809003	6.832492	4.890502
MPP7	0.918363	1.204188	5.658855	4.140991
MPPE1	0.763714	0.627128	7.632969	6.365004
MPPED1	0.0	0.0	0.000000	0.000000
MPPED2	0.0	0.0	0.0	0.0
MPRIP	2.743037	4.293795	28.310482	18.389473
MPST	0.489896	1.671157	22.930187	16.929577
MPV17	2.243297	1.525323	14.905164	11.321748
MPV17L	0.0	0.0	0.0	0.0
MPV17L2	1.104566	1.479381	24.519146	17.653172
MPZ	0.510997	1.038875	9.826087	6.075703
MPZL1	2.171856	2.992016	15.345108	11.135928
MPZL2	0.412171	0.400251	2.956399	1.782936
MPZL3	0.204717	0.363522	1.865278	1.434772
MR1	0.228937	0.332623	1.358011	0.998245
MRAP	0.000000	0.594374	1.393033	0.905478
MRAP2	0.053773	0.189788	1.653412	0.873023
MRAS	0.048317	0.114836	0.947584	0.539095
MRC1	0.0	0.025043	0.008861	0.000000
MRC2	0.308411	0.693758	11.651869	7.597129
MRE11A	1.915952	2.730512	5.814751	3.768058
MREG	1.229381	1.067849	5.673203	3.946843
MRFAP1	4.241521	5.735106	45.577679	36.024136
MRFAP1L1	2.175879	4.118091	22.768845	16.552763
MRGBP	1.177873	2.651589	30.284842	25.692543
MRGPRD	0.124224	0.124224	0.184265	0.172878
MRGPRE	0.000000	0.0	0.000000	0.000000
MRGPRF	0.049058	0.051686	0.807271	0.553219
MRGPRF-AS1	0.000000	0.000000	0.000000	0.000000
MRGPRG	0.000000	0.0	0.122989	0.000000
MRGPRG-AS1	0.000000	0.0	0.000000	0.000000
MRGPRX1	0.0	0.0	0.0	0.0
MRGPRX2	0.0	0.0	0.000000	0.000000
MRGPRX3	0.0	0.000000	0.179805	0.104081
MRGPRX4	0.0	0.000000	0.007618	0.081025
MRI1	0.265167	0.370524	7.710269	5.303345
MRLN	0.0	0.0	0.000000	0.000000
MRM1	0.0	0.0	0.0	0.0
MRO	0.0	0.022497	0.133766	0.060180
MROH1	0.334637	0.671090	11.926377	8.152808
MROH2A	0.184636	0.147070	0.614012	0.520098
MROH2B	0.0	0.0	0.0	0.000000
MROH5	0.0	0.0	0.0	0.0
MROH6	0.0	0.0	0.0	0.0
MROH7	0.000000	0.000000	0.056066	0.062648
MROH7-TTC4	0.000000	0.408502	2.738247	2.188101
MROH8	0.316526	0.202872	2.829005	2.241127
MROH9	0.000000	0.000000	0.104167	0.106602
MRPL1	2.894040	3.314937	8.504047	6.836645
MRPL10	2.175852	4.644790	54.268627	38.693890
MRPL11	0.997057	2.402001	20.150085	13.623897
MRPL12	4.605911	7.194088	143.830536	95.275864
MRPL13	2.441442	3.264865	13.039098	10.378378
MRPL14	1.155039	3.427649	31.925068	24.605944
MRPL15	1.439680	2.192110	12.379645	7.904517
MRPL16	2.977157	3.837564	25.590525	19.076988
MRPL17	2.452663	5.002113	31.424768	21.962807
MRPL18	3.189355	4.724668	34.593655	24.663256
MRPL19	2.764916	2.989523	8.060431	5.822154
MRPL2	1.581763	2.415976	27.064054	22.110777
MRPL20	4.722327	6.447580	56.803757	38.960037
MRPL21	3.459803	6.544429	39.163612	27.609308
MRPL22	1.722975	2.545541	9.729594	5.330129
MRPL23	0.391509	0.809973	15.748418	11.281672
MRPL23-AS1	0.103466	0.285452	1.394433	0.821166
MRPL24	1.880259	2.382956	23.261057	20.517799
MRPL27	4.263158	7.688478	75.573311	59.607395
MRPL28	0.350877	1.021930	19.300877	13.132456
MRPL3	6.513039	8.829932	26.891439	17.397959
MRPL30	2.325397	3.603395	10.605379	7.153440
MRPL32	2.065022	2.606502	13.818386	11.502242
MRPL33	3.098456	3.509653	11.386101	9.245173
MRPL34	1.120868	2.595041	30.515497	19.146694
MRPL35	2.041075	2.171247	10.700242	7.580489
MRPL36	1.323290	3.257329	35.406353	25.478012
MRPL37	5.227242	8.657451	66.659477	43.467972
MRPL38	2.339048	3.793651	55.825714	41.065395
MRPL39	3.474808	4.508113	14.015371	8.631939
MRPL4	1.022878	1.339018	31.218594	24.622921
MRPL40	1.922481	1.900517	19.288115	14.496124
MRPL41	1.306291	2.168874	45.122517	36.362583
MRPL42	5.106560	6.068371	13.103789	7.882661
MRPL42P5	1.965517	0.807740	0.793837	0.355545
MRPL43	0.618972	0.875540	13.988173	9.557539
MRPL44	2.233982	2.518879	19.363844	12.200801
MRPL45	0.0	0.0	0.0	0.0
MRPL45P2	3.741762	3.793696	15.059062	11.415484
MRPL46	1.509000	3.574000	28.333000	20.268999
MRPL47	3.027942	3.680779	12.441998	8.977138
MRPL48	2.701021	3.219388	16.892857	12.265306
MRPL49	3.371789	4.084044	38.867638	27.201000
MRPL50	2.870715	4.141038	13.220372	9.097943
MRPL51	3.970458	5.389956	50.980797	31.047268
MRPL52	1.634128	1.910838	21.815525	17.451191
MRPL53	2.419847	3.890076	42.225956	28.497709
MRPL54	0.000000	1.080257	17.216694	12.356340
MRPL55	0.706402	1.435982	26.952539	20.086092
MRPL57	2.602928	4.137229	32.298450	24.740749
MRPL9	1.992299	2.692067	16.131262	12.545260
MRPS10	3.610514	5.346495	15.062616	10.853505
MRPS11	1.127915	2.596935	19.613590	13.556295
MRPS12	1.955404	1.508692	40.017368	28.384188
MRPS14	3.019669	3.700045	15.869466	12.198480
MRPS15	2.182384	2.875648	30.420725	21.116062
MRPS16	4.351557	6.276006	34.358391	24.417236
MRPS17	1.167521	2.675214	15.249573	11.526496
MRPS18A	4.036165	5.412111	76.095039	50.133720
MRPS18B	0.0	0.0	0.0	0.0
MRPS18C	1.020149	1.642455	12.264100	8.025930
MRPS2	2.565945	3.634452	57.941242	40.055214
MRPS21	5.618182	10.244156	59.177444	38.377827
MRPS22	5.159536	5.905526	31.655081	24.508022
MRPS23	3.856568	5.797252	39.195709	24.911528
MRPS24	3.038793	3.778736	39.701599	33.783047
MRPS25	3.572291	4.779268	33.218765	23.597775
MRPS26	1.127045	3.004812	50.731472	36.722809
MRPS27	3.762310	6.123627	25.633371	16.449877
MRPS28	3.536068	5.005658	28.199434	21.214993
MRPS30	5.032297	7.004187	48.111843	36.178230
MRPS31	2.256908	2.866318	13.215833	7.703510
MRPS31P5	1.602003	1.990844	9.977825	7.606152
MRPS33	1.794370	2.696450	15.544676	10.728274
